Time;ID;UID;Latitude;Longitude;N0_ID;N0_RSSI;N0_distance;N1_ID;N1_RSSI;N1_distance;N2_ID;N2_RSSI;N2_distance;N3_ID;N3_RSSI;N3_distance;N4_ID;N4_RSSI;N4_distance;N5_ID;N5_RSSI;N5_distance;N6_ID;N6_RSSI;N6_distance;N7_ID;N7_RSSI;N7_distance;N8_ID;N8_RSSI;N8_distance;N9_ID;N9_RSSI;N9_distance;N10_ID;N10_RSSI;N10_distance;N11_ID;N11_RSSI;N11_distance;
1525362680;0041;4a00000012402900454e5144;55.850300;12.463218;32;-75;0.254579;47;-15;0.005351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362700;0041;4a00000012402900454e5144;55.850319;12.463174;32;-64;0.251515;39;-12;0.003068;69;-18;0.004475;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362720;0041;4a00000012402900454e5144;55.850300;12.463200;32;-67;0.252440;49;-82;0.198174;69;-29;0.003295;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362740;0041;4a00000012402900454e5144;55.850285;12.463198;32;-64;0.253450;33;-92;0.279406;69;-25;0.002378;81;-128;0.253093;;;;;;;;;;;;;;;;;;;;;;;;;
1525362760;0041;4a00000012402900454e5144;55.850292;12.463183;32;-72;0.253742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362780;0041;4a00000012402900454e5144;55.850292;12.463196;32;-60;0.252911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362800;0041;4a00000012402900454e5144;55.850292;12.463198;32;-62;0.253030;47;-16;0.001976;69;-18;0.004894;78;-68;0.053203;;;;;;;;;;;;;;;;;;;;;;;;;
1525362820;0041;4a00000012402900454e5144;55.850292;12.463178;32;-64;0.251545;36;-17;0.006530;39;-13;0.002924;78;-64;0.077616;;;;;;;;;;;;;;;;;;;;;;;;;
1525362840;0041;4a00000012402900454e5144;55.850292;12.463230;32;-56;0.254222;36;-13;0.003829;39;-30;0.000238;50;-20;0.001865;78;-80;0.122734;;;;;;;;;;;;;;;;;;;;;;
1525362860;0041;4a00000012402900454e5144;55.850285;12.463196;32;-63;0.251674;36;-16;0.006373;39;-24;0.002733;50;-29;0.003659;60;-92;0.174110;78;-79;0.141114;;;;;;;;;;;;;;;;;;;
1525362880;0041;4a00000012402900454e5144;55.850277;12.463198;32;-93;0.251815;36;-19;0.005553;47;-24;0.002107;50;-37;0.003042;;;;;;;;;;;;;;;;;;;;;;;;;
1525362900;0041;4a00000012402900454e5144;55.850269;12.463210;32;-72;0.253063;36;-14;0.010615;47;-32;0.002297;50;-19;0.003671;60;-72;0.017453;;;;;;;;;;;;;;;;;;;;;;
1525362920;0041;4a00000012402900454e5144;55.850269;12.463216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525362940;0041;4a00000012402900454e5144;55.850243;12.463192;32;-72;0.252326;36;-43;0.030163;47;-22;0.003819;50;-26;0.003101;60;-83;0.070735;82;-79;0.262886;;;;;;;;;;;;;;;;;;;
1525362960;0041;4a00000012402900454e5144;55.850254;12.463212;32;-71;0.253394;36;-65;0.057116;47;-16;0.001072;50;-17;0.006005;60;-94;0.110427;;;;;;;;;;;;;;;;;;;;;;
1525362980;0041;4a00000012402900454e5144;55.850243;12.463235;32;-66;0.255122;36;-60;0.108645;47;-29;0.008624;50;-26;0.006440;;;;;;;;;;;;;;;;;;;;;;;;;
1525363000;0041;4a00000012402900454e5144;55.850243;12.463218;32;-80;0.253813;36;-72;0.148558;37;-21;0.014289;47;-22;0.009205;50;-15;0.008544;70;-82;0.208175;;;;;;;;;;;;;;;;;;;
1525363020;0041;4a00000012402900454e5144;55.850285;12.463239;32;-56;0.255952;36;-75;0.167553;37;-41;0.020251;47;-26;0.005654;50;-25;0.005086;70;-90;0.219148;;;;;;;;;;;;;;;;;;;
1525363040;0041;4a00000012402900454e5144;55.850292;12.463298;32;-66;0.259623;36;-74;0.189716;37;-63;0.047919;50;-23;0.003949;;;;;;;;;;;;;;;;;;;;;;;;;
1525363060;0041;4a00000012402900454e5144;55.850307;12.463267;32;-60;0.257186;36;-73;0.193215;50;-25;0.006425;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525363080;0041;4a00000012402900454e5144;55.850334;12.463244;32;-64;0.256340;36;-72;0.193846;47;-36;0.006363;50;-16;0.004398;75;-94;0.278174;82;-17;0.010832;;;;;;;;;;;;;;;;;;;
1525363100;0041;4a00000012402900454e5144;55.850365;12.463239;32;-77;0.256815;36;-72;0.197368;47;-33;0.009441;50;-35;0.010455;;;;;;;;;;;;;;;;;;;;;;;;;
1525363120;0041;4a00000012402900454e5144;55.850399;12.463263;17;-74;0.257083;32;-71;0.258682;36;-71;0.206406;47;-18;0.012739;50;-19;0.012150;84;-63;0.255395;;;;;;;;;;;;;;;;;;;
1525363140;0041;4a00000012402900454e5144;55.850487;12.463119;17;-65;0.249483;32;-80;0.250381;36;-79;0.226929;47;-43;0.015648;50;-34;0.012476;69;-41;0.015546;;;;;;;;;;;;;;;;;;;
1525363160;0041;4a00000012402900454e5144;55.850578;12.463108;17;-64;0.251080;32;-64;0.251942;36;-82;0.238405;47;-65;0.028224;50;-50;0.025661;69;-57;0.029036;;;;;;;;;;;;;;;;;;;
1525363180;0041;4a00000012402900454e5144;55.850742;12.462964;17;-63;0.246336;32;-50;0.246276;36;-87;0.258623;47;-65;0.051628;50;-67;0.047781;69;-52;0.045101;;;;;;;;;;;;;;;;;;;
1525363200;0041;4a00000012402900454e5144;55.850929;12.462787;32;-67;0.242289;36;-84;0.274078;47;-66;0.083110;50;-72;0.081102;69;-62;0.071244;80;-71;0.181078;;;;;;;;;;;;;;;;;;;
1525363220;0041;4a00000012402900454e5144;55.851082;12.462706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525363240;0041;4a00000012402900454e5144;55.851261;12.462752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525363260;0041;4a00000012402900454e5144;55.851448;12.462903;32;-71;0.275453;36;-83;0.316726;47;-72;0.126609;50;-82;0.132013;69;-91;0.134916;;;;;;;;;;;;;;;;;;;;;;
1525363280;0041;4a00000012402900454e5144;55.851677;12.462966;32;-70;0.292817;36;-94;0.327754;47;-70;0.141985;50;-72;0.145022;69;-76;0.160708;;;;;;;;;;;;;;;;;;;;;;
1525363300;0041;4a00000012402900454e5144;55.851830;12.463137;32;-71;0.310963;36;-74;0.331031;47;-68;0.146130;50;-62;0.151652;69;-79;0.178170;;;;;;;;;;;;;;;;;;;;;;
1525363320;0041;4a00000012402900454e5144;55.851929;12.463404;32;-79;0.330995;36;-87;0.323104;47;-61;0.143117;50;-68;0.148234;69;-80;0.191221;;;;;;;;;;;;;;;;;;;;;;
1525363340;0041;4a00000012402900454e5144;55.852036;12.463643;32;-88;0.349694;36;-89;0.329899;47;-73;0.140146;50;-62;0.149394;69;-83;0.204685;;;;;;;;;;;;;;;;;;;;;;
1525363360;0041;4a00000012402900454e5144;55.852100;12.463955;32;-70;0.365769;36;-93;0.334854;47;-66;0.135515;50;-63;0.149060;69;-86;0.216633;;;;;;;;;;;;;;;;;;;;;;
1525363380;0041;4a00000012402900454e5144;55.852180;12.464199;32;-95;0.386750;36;-88;0.351098;47;-61;0.137923;50;-62;0.146454;69;-81;0.232396;;;;;;;;;;;;;;;;;;;;;;
1525363400;0041;4a00000012402900454e5144;55.852085;12.464146;32;-85;0.377887;36;-92;0.369297;47;-63;0.132752;50;-62;0.134230;69;-77;0.220241;;;;;;;;;;;;;;;;;;;;;;
1525363420;0041;4a00000012402900454e5144;55.852043;12.464138;32;-79;0.376599;36;-92;0.374574;47;-71;0.130812;50;-76;0.130145;69;-87;0.213801;;;;;;;;;;;;;;;;;;;;;;
1525363440;0041;4a00000012402900454e5144;55.852085;12.464199;32;-78;0.382479;36;-91;0.375734;47;-62;0.136907;50;-78;0.131368;69;-84;0.215714;;;;;;;;;;;;;;;;;;;;;;
1525363460;0041;4a00000012402900454e5144;55.852139;12.464252;32;-78;0.388168;36;-91;0.394823;40;-84;0.389093;47;-57;0.145230;50;-63;0.143878;69;-91;0.217071;;;;;;;;;;;;;;;;;;;
1525363480;0041;4a00000012402900454e5144;55.852196;12.464524;32;-70;0.401130;36;-92;0.387913;47;-64;0.145106;50;-65;0.145898;69;-88;0.217541;;;;;;;;;;;;;;;;;;;;;;
1525363500;0041;4a00000012402900454e5144;55.852287;12.464765;32;-83;0.419882;36;-94;0.386876;47;-58;0.147766;50;-58;0.150163;69;-91;0.226368;;;;;;;;;;;;;;;;;;;;;;
1525363520;0041;4a00000012402900454e5144;55.852329;12.465108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525363540;0041;4a00000012402900454e5144;55.852295;12.465468;32;-94;0.460121;33;-81;0.296296;36;-83;0.351391;47;-50;0.120489;50;-58;0.128058;;;;;;;;;;;;;;;;;;;;;;
1525363560;0041;4a00000012402900454e5144;55.852253;12.465816;32;-87;0.477086;33;-94;0.267494;36;-76;0.324493;40;-70;0.330744;47;-55;0.110340;50;-65;0.115828;;;;;;;;;;;;;;;;;;;
1525363580;0041;4a00000012402900454e5144;55.852280;12.466172;32;-88;0.497362;36;-77;0.333875;40;-81;0.340682;47;-63;0.110920;50;-63;0.115153;;;;;;;;;;;;;;;;;;;;;;
1525363600;0041;4a00000012402900454e5144;55.852238;12.466531;32;-93;0.515567;36;-77;0.339944;40;-81;0.338331;47;-60;0.108210;50;-62;0.111574;;;;;;;;;;;;;;;;;;;;;;
1525363620;0041;4a00000012402900454e5144;55.852253;12.466725;32;-93;0.526925;36;-95;0.361667;40;-88;0.353619;47;-62;0.115996;50;-60;0.112708;;;;;;;;;;;;;;;;;;;;;;
1525363640;0041;4a00000012402900454e5144;55.852337;12.466872;32;-83;0.537371;36;-89;0.374910;40;-95;0.370252;47;-63;0.124399;50;-55;0.124433;;;;;;;;;;;;;;;;;;;;;;
1525363660;0041;4a00000012402900454e5144;55.852360;12.467096;32;-88;0.552144;36;-95;0.374717;40;-88;0.371066;47;-66;0.127445;50;-50;0.130059;;;;;;;;;;;;;;;;;;;;;;
1525363680;0041;4a00000012402900454e5144;55.852345;12.467460;32;-84;0.573466;36;-86;0.361490;40;-94;0.367136;47;-71;0.138859;50;-67;0.137420;;;;;;;;;;;;;;;;;;;;;;
1525363700;0041;4a00000012402900454e5144;55.852402;12.467755;32;-89;0.592213;36;-91;0.368278;40;-92;0.368463;47;-57;0.150864;50;-64;0.148478;;;;;;;;;;;;;;;;;;;;;;
1525363720;0041;4a00000012402900454e5144;55.852482;12.467946;32;-89;0.606449;36;-80;0.384179;40;-84;0.386044;47;-60;0.159324;50;-74;0.166095;;;;;;;;;;;;;;;;;;;;;;
1525363740;0041;4a00000012402900454e5144;55.852451;12.468211;32;-91;0.620159;36;-80;0.382550;40;-83;0.377166;47;-64;0.165807;50;-58;0.176038;;;;;;;;;;;;;;;;;;;;;;
1525363760;0041;4a00000012402900454e5144;55.852383;12.468394;32;-89;0.627540;36;-78;0.383901;40;-73;0.366569;47;-60;0.170923;50;-59;0.176600;;;;;;;;;;;;;;;;;;;;;;
1525363780;0041;4a00000012402900454e5144;55.852295;12.468549;32;-92;0.631863;36;-77;0.384445;40;-84;0.369425;47;-48;0.169865;50;-44;0.172144;;;;;;;;;;;;;;;;;;;;;;
1525363800;0041;4a00000012402900454e5144;55.852238;12.468829;36;-94;0.394486;40;-94;0.382737;47;-67;0.163378;50;-64;0.168491;73;-41;0.104611;;;;;;;;;;;;;;;;;;;;;;
1525363820;0041;4a00000012402900454e5144;55.852180;12.469104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525363840;0041;4a00000012402900454e5144;55.852158;12.469371;36;-95;0.385993;39;-66;0.252323;40;-87;0.381519;47;-69;0.191343;50;-69;0.187682;73;-35;0.048340;;;;;;;;;;;;;;;;;;;
1525363860;0041;4a00000012402900454e5144;55.852173;12.469631;36;-88;0.386501;39;-67;0.208839;40;-84;0.386449;47;-63;0.202772;50;-63;0.197393;;;;;;;;;;;;;;;;;;;;;;
1525363880;0041;4a00000012402900454e5144;55.852123;12.469867;36;-85;0.384632;39;-62;0.173848;40;-91;0.386248;47;-79;0.212297;50;-68;0.207697;73;-41;0.040913;;;;;;;;;;;;;;;;;;;
1525363900;0041;4a00000012402900454e5144;55.852100;12.470071;36;-95;0.396065;39;-56;0.123855;40;-92;0.392021;47;-78;0.223577;50;-73;0.219027;73;-25;0.034569;;;;;;;;;;;;;;;;;;;
1525363920;0041;4a00000012402900454e5144;55.852009;12.470242;36;-88;0.398714;39;-59;0.080495;47;-72;0.228544;50;-78;0.221797;;;;;;;;;;;;;;;;;;;;;;;;;
1525363940;0041;4a00000012402900454e5144;55.851906;12.470304;36;-94;0.392596;39;-39;0.047213;47;-70;0.222475;50;-78;0.220055;73;-18;0.010723;;;;;;;;;;;;;;;;;;;;;;
1525363960;0041;4a00000012402900454e5144;55.851822;12.470420;36;-93;0.387843;39;-13;0.018938;47;-81;0.225302;50;-77;0.230137;73;-39;0.008130;;;;;;;;;;;;;;;;;;;;;;
1525363980;0041;4a00000012402900454e5144;55.851772;12.470551;36;-95;0.391994;39;-45;0.006937;47;-70;0.234708;50;-86;0.238190;73;-51;0.015951;;;;;;;;;;;;;;;;;;;;;;
1525364000;0041;4a00000012402900454e5144;55.851620;12.470656;33;-73;0.342093;36;-87;0.381554;39;-70;0.032009;47;-76;0.236899;50;-76;0.240013;73;-64;0.040079;;;;;;;;;;;;;;;;;;;
1525364020;0041;4a00000012402900454e5144;55.851498;12.470730;33;-73;0.328173;36;-90;0.380467;39;-61;0.069486;47;-77;0.239106;50;-82;0.239950;73;-66;0.069466;;;;;;;;;;;;;;;;;;;
1525364040;0041;4a00000012402900454e5144;55.851360;12.470628;33;-73;0.321690;36;-89;0.367250;39;-69;0.103222;47;-72;0.224425;50;-76;0.224267;73;-53;0.090372;;;;;;;;;;;;;;;;;;;
1525364060;0041;4a00000012402900454e5144;55.851204;12.470587;33;-69;0.325609;36;-89;0.355404;39;-60;0.135410;47;-72;0.214871;50;-66;0.211217;73;-58;0.121510;;;;;;;;;;;;;;;;;;;
1525364080;0041;4a00000012402900454e5144;55.851051;12.470590;33;-67;0.330456;36;-83;0.337108;39;-76;0.152943;40;-75;0.340749;47;-72;0.203623;50;-69;0.203380;;;;;;;;;;;;;;;;;;;
1525364100;0041;4a00000012402900454e5144;55.850975;12.470606;33;-83;0.322725;36;-73;0.308132;39;-78;0.191065;40;-81;0.310600;47;-56;0.200596;50;-57;0.197228;;;;;;;;;;;;;;;;;;;
1525364120;0041;4a00000012402900454e5144;55.850903;12.470571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364140;0041;4a00000012402900454e5144;55.850830;12.470510;33;-73;0.339481;36;-65;0.254942;39;-80;0.248056;40;-62;0.247918;47;-64;0.188765;50;-63;0.179681;;;;;;;;;;;;;;;;;;;
1525364160;0041;4a00000012402900454e5144;55.850643;12.470432;33;-95;0.362137;36;-59;0.232702;39;-77;0.271831;40;-56;0.223116;47;-49;0.181291;50;-57;0.172645;;;;;;;;;;;;;;;;;;;
1525364180;0041;4a00000012402900454e5144;55.850430;12.470396;33;-97;0.381151;36;-76;0.236300;39;-71;0.285434;40;-66;0.232668;47;-51;0.171921;50;-44;0.174552;;;;;;;;;;;;;;;;;;;
1525364200;0041;4a00000012402900454e5144;55.850220;12.470270;33;-93;0.396217;36;-55;0.191451;39;-87;0.292118;40;-59;0.192050;47;-61;0.165431;50;-50;0.159034;;;;;;;;;;;;;;;;;;;
1525364220;0041;4a00000012402900454e5144;55.850018;12.470215;33;-96;0.398802;36;-63;0.164303;39;-80;0.293167;40;-40;0.158927;47;-46;0.162620;50;-56;0.154032;;;;;;;;;;;;;;;;;;;
1525364240;0041;4a00000012402900454e5144;55.849869;12.470223;33;-93;0.396114;36;-59;0.164310;39;-82;0.303198;40;-67;0.158986;47;-44;0.158134;50;-50;0.151768;;;;;;;;;;;;;;;;;;;
1525364260;0041;4a00000012402900454e5144;55.849674;12.470211;33;-90;0.396481;36;-78;0.202103;39;-94;0.326037;47;-64;0.151536;50;-59;0.148374;;;;;;;;;;;;;;;;;;;;;;
1525364280;0041;4a00000012402900454e5144;55.849522;12.470095;36;-79;0.235890;39;-90;0.325846;47;-56;0.139040;50;-52;0.132735;53;-45;0.085009;82;-77;0.237349;;;;;;;;;;;;;;;;;;;
1525364300;0041;4a00000012402900454e5144;55.849453;12.470042;36;-85;0.245430;39;-88;0.334301;40;-69;0.246053;47;-59;0.126676;50;-58;0.120822;;;;;;;;;;;;;;;;;;;;;;
1525364320;0041;4a00000012402900454e5144;55.849358;12.469893;36;-79;0.259793;37;-73;0.304419;39;-78;0.311015;40;-86;0.257477;47;-62;0.110314;50;-48;0.107621;;;;;;;;;;;;;;;;;;;
1525364340;0041;4a00000012402900454e5144;55.849144;12.469883;33;-91;0.375290;36;-94;0.298845;39;-78;0.299882;40;-76;0.300916;47;-65;0.125155;50;-67;0.120681;;;;;;;;;;;;;;;;;;;
1525364360;0041;4a00000012402900454e5144;55.848877;12.469934;33;-91;0.385267;36;-88;0.356202;39;-92;0.307853;40;-88;0.359999;47;-68;0.147716;50;-66;0.142115;;;;;;;;;;;;;;;;;;;
1525364380;0041;4a00000012402900454e5144;55.848675;12.470032;33;-96;0.389935;40;-90;0.432473;47;-70;0.173173;50;-69;0.170702;;;;;;;;;;;;;;;;;;;;;;;;;
1525364400;0041;4a00000012402900454e5144;55.848495;12.470042;33;-87;0.389249;42;-77;0.220003;47;-70;0.192565;50;-68;0.203435;53;-73;0.192743;82;-80;0.296271;;;;;;;;;;;;;;;;;;;
1525364420;0041;4a00000012402900454e5144;55.848316;12.469971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364440;0041;4a00000012402900454e5144;55.848080;12.469926;33;-87;0.374460;42;-84;0.261853;47;-88;0.254173;50;-65;0.255191;53;-86;0.285742;82;-82;0.251366;;;;;;;;;;;;;;;;;;;
1525364460;0041;4a00000012402900454e5144;55.847878;12.469790;33;-89;0.378424;47;-71;0.281364;50;-76;0.272599;53;-92;0.329472;64;-73;0.281406;82;-74;0.263491;;;;;;;;;;;;;;;;;;;
1525364480;0041;4a00000012402900454e5144;55.847649;12.469732;33;-89;0.387443;47;-89;0.311223;50;-79;0.302092;64;-79;0.310514;82;-85;0.287133;;;;;;;;;;;;;;;;;;;;;;
1525364500;0041;4a00000012402900454e5144;55.847485;12.469552;32;-93;0.713131;33;-78;0.395310;47;-74;0.334971;50;-74;0.327816;64;-66;0.333769;82;-86;0.308490;;;;;;;;;;;;;;;;;;;
1525364520;0041;4a00000012402900454e5144;55.847500;12.469118;32;-92;0.687854;33;-84;0.400113;47;-72;0.361261;50;-73;0.355874;64;-75;0.346530;82;-95;0.385153;;;;;;;;;;;;;;;;;;;
1525364540;0041;4a00000012402900454e5144;55.847569;12.468730;33;-90;0.401590;37;-81;0.577092;47;-87;0.362216;50;-75;0.363702;64;-80;0.356923;;;;;;;;;;;;;;;;;;;;;;
1525364560;0041;4a00000012402900454e5144;55.847614;12.468382;33;-92;0.391804;37;-77;0.578126;47;-82;0.359940;50;-77;0.364017;64;-87;0.365435;;;;;;;;;;;;;;;;;;;;;;
1525364580;0041;4a00000012402900454e5144;55.847698;12.467920;39;-90;0.580139;47;-85;0.367566;50;-89;0.371218;64;-95;0.380546;69;-128;0.572310;;;;;;;;;;;;;;;;;;;;;;
1525364600;0041;4a00000012402900454e5144;55.847729;12.467538;39;-85;0.583854;47;-92;0.383310;50;-100;0.386847;64;-95;0.395617;;;;;;;;;;;;;;;;;;;;;;;;;
1525364620;0041;4a00000012402900454e5144;55.847755;12.467257;32;-81;0.571013;37;-84;0.569118;39;-75;0.570777;50;-88;0.396151;64;-82;0.405543;69;-76;0.569591;;;;;;;;;;;;;;;;;;;
1525364640;0041;4a00000012402900454e5144;55.847828;12.467116;32;-95;0.559915;33;-80;0.376401;39;-88;0.561281;47;-86;0.390889;50;-86;0.390018;69;-85;0.559123;;;;;;;;;;;;;;;;;;;
1525364660;0041;4a00000012402900454e5144;55.847843;12.466998;32;-91;0.551772;39;-91;0.553484;47;-96;0.388390;50;-89;0.386362;69;-92;0.551878;;;;;;;;;;;;;;;;;;;;;;
1525364680;0041;4a00000012402900454e5144;55.847828;12.466862;33;-81;0.329714;47;-82;0.385273;50;-79;0.381936;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364700;0041;4a00000012402900454e5144;55.847744;12.466650;33;-94;0.310587;47;-89;0.381680;50;-82;0.381039;64;-89;0.384779;;;;;;;;;;;;;;;;;;;;;;;;;
1525364720;0041;4a00000012402900454e5144;55.847706;12.466418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525364740;0041;4a00000012402900454e5144;55.847729;12.466188;33;-92;0.285394;39;-94;0.512751;47;-92;0.374722;50;-94;0.369423;69;-94;0.513992;;;;;;;;;;;;;;;;;;;;;;
1525364760;0041;4a00000012402900454e5144;55.847858;12.465863;17;-91;0.488931;33;-82;0.257543;39;-100;0.487912;47;-87;0.365732;50;-92;0.359823;;;;;;;;;;;;;;;;;;;;;;
1525364780;0041;4a00000012402900454e5144;55.847965;12.465637;17;-87;0.470806;32;-77;0.472665;39;-83;0.469597;47;-95;0.364520;48;-83;0.470827;50;-90;0.362162;;;;;;;;;;;;;;;;;;;
1525364800;0041;4a00000012402900454e5144;55.848087;12.465352;17;-81;0.448558;32;-71;0.450736;39;-84;0.447464;40;-78;0.304682;50;-94;0.371372;69;-90;0.448994;;;;;;;;;;;;;;;;;;;
1525364820;0041;4a00000012402900454e5144;55.848232;12.465086;32;-68;0.426983;36;-80;0.267074;39;-82;0.425003;40;-88;0.275688;50;-90;0.379906;69;-85;0.426416;;;;;;;;;;;;;;;;;;;
1525364840;0041;4a00000012402900454e5144;55.848373;12.464848;32;-67;0.405939;36;-89;0.258018;39;-87;0.404335;47;-92;0.381623;50;-96;0.387571;69;-92;0.405835;;;;;;;;;;;;;;;;;;;
1525364860;0041;4a00000012402900454e5144;55.848526;12.464581;32;-66;0.383815;36;-83;0.270094;39;-78;0.381548;47;-91;0.392914;69;-93;0.383237;;;;;;;;;;;;;;;;;;;;;;
1525364880;0041;4a00000012402900454e5144;55.848618;12.464250;32;-69;0.359453;36;-91;0.283092;39;-73;0.358581;69;-85;0.360063;;;;;;;;;;;;;;;;;;;;;;;;;
1525364900;0041;4a00000012402900454e5144;55.848827;12.463971;17;-75;0.334755;32;-65;0.332346;36;-86;0.279927;39;-73;0.332617;69;-81;0.333577;;;;;;;;;;;;;;;;;;;;;;
1525364920;0041;4a00000012402900454e5144;55.849007;12.463822;17;-85;0.317230;32;-55;0.315961;36;-87;0.289630;39;-78;0.315870;69;-79;0.316699;;;;;;;;;;;;;;;;;;;;;;
1525364940;0041;4a00000012402900454e5144;55.849251;12.463700;17;-67;0.299430;32;-49;0.298192;36;-87;0.295098;39;-70;0.299091;69;-71;0.299820;;;;;;;;;;;;;;;;;;;;;;
1525364960;0041;4a00000012402900454e5144;55.849422;12.463603;17;-60;0.286810;32;-42;0.287972;36;-84;0.294650;39;-64;0.287431;40;-86;0.270705;69;-63;0.288355;;;;;;;;;;;;;;;;;;;
1525364980;0041;4a00000012402900454e5144;55.849617;12.463571;17;-70;0.279175;32;-42;0.280522;36;-78;0.284983;39;-64;0.280515;40;-80;0.261712;69;-77;0.281038;;;;;;;;;;;;;;;;;;;
1525365000;0041;4a00000012402900454e5144;55.849846;12.463452;17;-62;0.267546;32;-53;0.268432;36;-78;0.266998;39;-73;0.268846;40;-85;0.245838;69;-65;0.269790;;;;;;;;;;;;;;;;;;;
1525365020;0041;4a00000012402900454e5144;55.850033;12.463289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365040;0041;4a00000012402900454e5144;55.850163;12.463151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365060;0041;4a00000012402900454e5144;55.850212;12.463143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365080;0041;4a00000012402900454e5144;55.850285;12.463110;17;-72;0.244064;32;-63;0.247866;36;-92;0.299385;39;-75;0.246675;69;-75;0.246618;;;;;;;;;;;;;;;;;;;;;;
1525365100;0041;4a00000012402900454e5144;55.850307;12.463147;17;-84;0.246626;32;-69;0.250241;37;-76;0.248932;39;-79;0.249178;69;-71;0.249469;;;;;;;;;;;;;;;;;;;;;;
1525365120;0041;4a00000012402900454e5144;55.850300;12.463153;17;-72;0.246735;32;-66;0.249350;33;-75;0.247388;39;-76;0.249350;69;-74;0.250010;80;-39;0.020458;;;;;;;;;;;;;;;;;;;
1525365140;0041;4a00000012402900454e5144;55.850277;12.463200;17;-76;0.249544;32;-68;0.252991;33;-65;0.251042;39;-76;0.252084;69;-81;0.252246;80;-33;0.022339;;;;;;;;;;;;;;;;;;;
1525365160;0041;4a00000012402900454e5144;55.850327;12.463302;17;-80;0.258108;32;-58;0.260138;33;-80;0.258291;39;-74;0.259426;69;-81;0.259181;80;-43;0.029861;;;;;;;;;;;;;;;;;;;
1525365180;0041;4a00000012402900454e5144;55.850300;12.463230;17;-72;0.255470;32;-63;0.254407;33;-90;0.253207;39;-78;0.254561;69;-91;0.254158;80;-33;0.025486;;;;;;;;;;;;;;;;;;;
1525365200;0041;4a00000012402900454e5144;55.850262;12.463187;17;-82;0.252561;32;-70;0.251274;33;-89;0.250436;39;-78;0.251695;69;-83;0.251280;80;-48;0.023351;;;;;;;;;;;;;;;;;;;
1525365220;0041;4a00000012402900454e5144;55.850243;12.463167;17;-80;0.251221;32;-72;0.250627;33;-84;0.248758;39;-75;0.250079;69;-82;0.250461;80;-41;0.022068;;;;;;;;;;;;;;;;;;;
1525365240;0041;4a00000012402900454e5144;55.850220;12.463151;17;-84;0.249410;32;-73;0.250422;33;-86;0.247680;39;-83;0.249133;69;-75;0.249346;80;-50;0.020289;;;;;;;;;;;;;;;;;;;
1525365260;0041;4a00000012402900454e5144;55.850227;12.463135;17;-88;0.248543;32;-63;0.249793;33;-92;0.246582;39;-85;0.248161;69;-78;0.248188;80;-36;0.019612;;;;;;;;;;;;;;;;;;;
1525365280;0041;4a00000012402900454e5144;55.850254;12.463129;17;-77;0.248301;32;-71;0.248895;33;-83;0.246199;39;-77;0.247846;69;-80;0.247728;80;-39;0.017509;;;;;;;;;;;;;;;;;;;
1525365300;0041;4a00000012402900454e5144;55.850269;12.463113;17;-86;0.247133;32;-71;0.247728;33;-79;0.244979;39;-84;0.246825;69;-84;0.246810;80;-50;0.016221;;;;;;;;;;;;;;;;;;;
1525365320;0041;4a00000012402900454e5144;55.850292;12.463082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365340;0041;4a00000012402900454e5144;55.850212;12.463074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365360;0041;4a00000012402900454e5144;55.850227;12.462993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1525365380;0041;4a00000012402900454e5144;55.850254;12.463088;32;-64;0.246301;39;-75;0.245106;50;-93;0.372995;69;-77;0.245588;80;-44;0.015979;;;;;;;;;;;;;;;;;;;;;;
1525365400;0041;4a00000012402900454e5144;55.850307;12.463133;32;-69;0.249169;39;-83;0.248226;50;-88;0.350392;69;-79;0.248578;80;-49;0.019051;;;;;;;;;;;;;;;;;;;;;;
